timestamp	commit	metric	status	description
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=34,planner=rrt_star,success=1,plan_ms=15002.19,iterations=3089,checks=903096,path_len=4.133	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=35,planner=rrt_star,success=1,plan_ms=15009.40,iterations=3077,checks=928590,path_len=4.145	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=36,planner=rrt_star,success=1,plan_ms=15007.23,iterations=3086,checks=954258,path_len=4.149	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=37,planner=rrt_star,success=1,plan_ms=15002.43,iterations=3083,checks=980376,path_len=4.741	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=38,planner=rrt_star,success=1,plan_ms=15003.77,iterations=3084,checks=1005916,path_len=3.403	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=39,planner=rrt_star,success=1,plan_ms=15009.23,iterations=3078,checks=1031809,path_len=3.472	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=40,planner=rrt_star,success=1,plan_ms=14600.12,iterations=4000,checks=1062875,path_len=4.596	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=41,planner=rrt_star,success=1,plan_ms=15002.77,iterations=3092,checks=1088731,path_len=4.682	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=42,planner=rrt_star,success=1,plan_ms=15007.34,iterations=3080,checks=1114385,path_len=3.646	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=43,planner=rrt_star,success=1,plan_ms=15004.72,iterations=3077,checks=1140318,path_len=4.303	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=44,planner=rrt_star,success=1,plan_ms=15007.49,iterations=3083,checks=1165652,path_len=3.895	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=45,planner=rrt_star,success=1,plan_ms=15009.02,iterations=3075,checks=1191203,path_len=2.428	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=46,planner=rrt_star,success=1,plan_ms=15001.31,iterations=3085,checks=1216864,path_len=3.101	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=47,planner=rrt_star,success=1,plan_ms=15006.21,iterations=3069,checks=1243102,path_len=4.355	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=48,planner=rrt_star,success=1,plan_ms=15005.21,iterations=3073,checks=1269230,path_len=1.599	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=49,planner=rrt_star,success=1,plan_ms=15001.66,iterations=3087,checks=1294808,path_len=4.525	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
